iter	RMSE
1510	0.1241703421
1511	0.1241368135
1512	0.1240796359
1513	0.1240796015
1514	0.1240416413
1515	0.1240315586
1516	0.1240122871
1517	0.1239608082
1518	0.1239239036
1519	0.1238898996
1520	0.1238898993
1521	0.1238672869
1522	0.1238305095
1523	0.1237899817
1524	0.1237555955
1525	0.1237168101
1526	0.1236888652
1527	0.1236491839
1528	0.1235855637
1529	0.1235481284
1530	0.1235014643
1531	0.1235014253
1532	0.1234603492
1533	0.1234145743
1534	0.1233718581
1535	0.1233717989
1536	0.1233292161
1537	0.1233279174
1538	0.1233156419
1539	0.1232766658
1540	0.1232464142
1541	0.1231951952
1542	0.1231951178
1543	0.1231314955
1544	0.1231048502
1545	0.1230643226
1546	0.123057996
1547	0.1230411114
1548	0.1229944678
1549	0.1229615693
1550	0.1229155448
1551	0.122863674
1552	0.1228182163
1553	0.122777273
1554	0.1227709688
1555	0.122748224
1556	0.122748224
1557	0.1227021627
1558	0.122667398
1559	0.1226201559
1560	0.1225728632
1561	0.1225728632
1562	0.1225418754
1563	0.1225344254
1564	0.1225102281
1565	0.1225101567
1566	0.1224710928
1567	0.1224710541
1568	0.1224337869
1569	0.1224128906
1570	0.1223759236
1571	0.1223758603
1572	0.1223525958
1573	0.1223406183
1574	0.1222970607
1575	0.1222970607
1576	0.122267073
1577	0.1222263215
1578	0.1221837229
1579	0.1221269229
1580	0.1221269229
1581	0.122071173
1582	0.1220032576
1583	0.1219575243
1584	0.1219234828
1585	0.1218737495
1586	0.1218737494
1587	0.1218435874
1588	0.1217960372
1589	0.1217949181
1590	0.1217401156
1591	0.1216931288
1592	0.1216931288
1593	0.1216535619
1594	0.121629592
1595	0.121629592
1596	0.1215828232
1597	0.1215812598
1598	0.1215479223
1599	0.1214975973
1600	0.1214646135
1601	0.1214163258
1602	0.1213792924
1603	0.1213504535
1604	0.1213106674
1605	0.1212719003
1606	0.1212645617
1607	0.1212645617
1608	0.1212122306
1609	0.121171315
1610	0.1211033706
1611	0.1210773649
1612	0.1210519958
1613	0.1209979497
1614	0.1209390218
1615	0.120879513
1616	0.1208468337
1617	0.12079446
1618	0.1207549132
1619	0.120722999
1620	0.1206675552
1621	0.1206313325
1622	0.1206063481
1623	0.1205691067
1624	0.1205226269
1625	0.120522555
1626	0.1204843315
1627	0.1204530513
1628	0.1204220758
1629	0.1203786108
1630	0.1203416267
1631	0.1203059409
1632	0.1202580269
1633	0.1202013031
1634	0.1201554774
1635	0.1201241674
1636	0.1200860531
1637	0.1200755501
1638	0.1200167155
1639	0.1199787372
1640	0.1199452526
1641	0.119913292
1642	0.1199013839
1643	0.1198698494
1644	0.119838968
1645	0.1197828065
1646	0.1197557084
1647	0.1197242743
1648	0.1196816577
1649	0.1196384423
1650	0.119600962
1651	0.1195990254
1652	0.119562139
1653	0.1195416779
1654	0.1194976406
1655	0.1194970292
1656	0.1194455726
1657	0.1194078536
1658	0.1193688529
1659	0.1193204168
1660	0.11926793
1661	0.1192399731
1662	0.1191874001
1663	0.1191530669
1664	0.1191182485
1665	0.1190898936
1666	0.1190544764
1667	0.1190539613
1668	0.1190538959
1669	0.119012328
1670	0.1189795776
1671	0.1189342359
1672	0.1189342358
1673	0.1189057827
1674	0.118870575
1675	0.1188551946
1676	0.1188551292
1677	0.118801549
1678	0.1187677629
1679	0.1187416432
1680	0.1187149421
1681	0.118679626
1682	0.1186398088
1683	0.1186258225
1684	0.1185754267
1685	0.1185410597
1686	0.1185025424
1687	0.1185025424
1688	0.1184649065
1689	0.1184310169
1690	0.1183934395
1691	0.1183914571
1692	0.1183505119
1693	0.11831208
1694	0.1182555485
1695	0.1182240882
1696	0.1182195248
1697	0.1181672644
1698	0.1181348945
1699	0.1181058893
1700	0.1180916859
1701	0.1180770678
1702	0.1180700149
1703	0.1180396481
1704	0.1180035245
1705	0.1179430959
1706	0.1179162268
1707	0.1178823746
1708	0.1178498109
1709	0.1178101913
1710	0.117765868
1711	0.1177448067
1712	0.1177090285
1713	0.1176683428
1714	0.1176342594
1715	0.117597722
1716	0.1175359441
1717	0.1175048489
1718	0.1174696982
1719	0.1174305075
1720	0.1173852791
1721	0.1173434321
1722	0.1173431589
1723	0.1173000208
1724	0.1172969671
1725	0.1172809721
1726	0.1172809721
1727	0.1172484126
1728	0.1172060007
1729	0.1172059618
1730	0.1172051823
1731	0.1171797325
1732	0.117138785
1733	0.1171059137
1734	0.1170617802
1735	0.117033715
1736	0.1169953182
1737	0.116970377
1738	0.1169376053
1739	0.1169238282
1740	0.1168613438
1741	0.1168532343
1742	0.1168532342
1743	0.116815213
1744	0.1167876368
1745	0.1167466033
1746	0.1167074327
1747	0.1167052351
1748	0.1166932975
1749	0.1166829919
1750	0.1166460418
1751	0.1166161161
1752	0.1165699163
1753	0.1165430843
1754	0.1164990852
1755	0.1164986671
1756	0.1164630497
1757	0.1164266552
1758	0.1163682481
1759	0.1163430342
1760	0.1163103747
1761	0.1162765474
1762	0.1162420175
1763	0.1162419616
1764	0.1162066453
1765	0.1161748843
1766	0.1161402039
1767	0.1160994288
1768	0.1160994288
1769	0.1160395748
1770	0.115990216
1771	0.1159562505
1772	0.1159457398
1773	0.1159406219
1774	0.1159389694
1775	0.1158985142
1776	0.1158779151
1777	0.1158660219
1778	0.1158163213
1779	0.1157861434
1780	0.1157861434
1781	0.1157474861
1782	0.1157050957
1783	0.1156737599
1784	0.1156737599
1785	0.1156470742
1786	0.1156066428
1787	0.1155727389
1788	0.115571414
1789	0.1155380106
1790	0.1155010672
1791	0.1154985072
1792	0.11545785
1793	0.1154355784
1794	0.1153957526
1795	0.1153567155
1796	0.1153267107
1797	0.1153251782
1798	0.1153241991
1799	0.115324199
1800	0.1152985929
1801	0.1152592917
1802	0.1152205593
1803	0.1152196906
1804	0.1152172438
1805	0.1152172229
1806	0.1151749222
1807	0.1151718766
1808	0.1151624371
1809	0.1151318459
1810	0.1150834137
1811	0.1150455546
1812	0.1150003324
1813	0.1149399676
1814	0.1149041849
1815	0.1149009363
1816	0.1148715277
1817	0.1148543779
1818	0.1148341287
1819	0.1147934702
1820	0.1147924953
1821	0.1147639738
1822	0.1147406131
1823	0.1147296347
1824	0.114721164
1825	0.1146840802
1826	0.1146713782
1827	0.1146674789
1828	0.1146238303
1829	0.1145872391
1830	0.1145358974
1831	0.1145352651
1832	0.1144998623
1833	0.1144711374
1834	0.1144578979
1835	0.1144062038
1836	0.1143722474
1837	0.1143271958
1838	0.1142863351
1839	0.1142366688
1840	0.1142356078
1841	0.1141987066
1842	0.1141605957
1843	0.1141142838
1844	0.1141119401
1845	0.1140610507
1846	0.1140410707
1847	0.1140070992
1848	0.1139615881
1849	0.1139074209
1850	0.1138758947
1851	0.1138453034
1852	0.1138168121
1853	0.1137961983
1854	0.1137582232
1855	0.1137581736
1856	0.1137280779
1857	0.1137174659
1858	0.1136851038
1859	0.1136477693
1860	0.1136195195
1861	0.1135884739
1862	0.1135884739
1863	0.113561735
1864	0.1135093679
1865	0.1134494493
1866	0.1134193565
1867	0.1134193565
1868	0.1133703751
1869	0.1133166484
1870	0.1133150979
1871	0.1132828312
1872	0.1132713628
1873	0.1132370008
1874	0.1132332022
1875	0.1132331605
1876	0.113188138
1877	0.113188138
1878	0.1131585272
1879	0.1131293889
1880	0.1130885179
1881	0.1130512956
1882	0.1130394849
1883	0.1130025068
1884	0.1129609637
1885	0.1129266316
1886	0.1128929035
1887	0.1128608722
1888	0.1128352941
1889	0.1128300813
1890	0.112829209
1891	0.1127870272
1892	0.1127429169
1893	0.1126715264
1894	0.1126382938
1895	0.1125974796
1896	0.1125962364
1897	0.1125903843
1898	0.112563646
1899	0.1125439405
1900	0.1124972413
1901	0.112473955
1902	0.1124385596
1903	0.1124385084
1904	0.1123969771
1905	0.1123679344
1906	0.1123381003
1907	0.1123024469
1908	0.1122851105
1909	0.1122352935
1910	0.1122058532
1911	0.112205254
1912	0.1121769805
1913	0.1121459753
1914	0.1121091478
1915	0.1120824652
1916	0.1120770127
1917	0.1120770126
1918	0.1120572847
1919	0.1120201499
1920	0.1119855655
1921	0.1119444226
1922	0.1119444226
1923	0.1119082625
1924	0.1118757048
1925	0.1118417383
1926	0.1118134935
1927	0.1117691559
1928	0.1117312031
1929	0.1116856119
1930	0.1116625546
1931	0.1116248171
1932	0.1116224742
1933	0.1116046192
1934	0.1115763348
1935	0.1115101553
1936	0.1114845454
1937	0.1114429972
1938	0.1114429504
1939	0.1114429081
1940	0.1114001366
1941	0.1113834722
1942	0.1113566003
1943	0.1113240695
1944	0.1112964341
1945	0.1112954279
1946	0.1112422338
1947	0.1112161077
1948	0.1112037748
1949	0.1112037748
1950	0.1111789091
1951	0.1111497508
1952	0.1111316183
1953	0.1110909629
1954	0.1110900916
1955	0.1110656656
1956	0.1110434219
1957	0.1109868693
1958	0.110955774
1959	0.1109552718
1960	0.1109106331
1961	0.1108808502
1962	0.1108807161
1963	0.1108469757
1964	0.1108096496
1965	0.1108096496
1966	0.1107758654
1967	0.1107432422
1968	0.1107080002
1969	0.1106726538
1970	0.1106325225
1971	0.1106088781
1972	0.1105658343
1973	0.1105153782
1974	0.1104950105
1975	0.1104444904
1976	0.1104433158
1977	0.1104142971
1978	0.1103628647
1979	0.1103335295
1980	0.1102964223
1981	0.1102584717
1982	0.1102329914
1983	0.1102020289
1984	0.1101936996
1985	0.1101555747
1986	0.1101240615
1987	0.1100723978
1988	0.1100372207
1989	0.1100070251
1990	0.1100057234
1991	0.1099487501
1992	0.1099205169
1993	0.1098801895
1994	0.1098383757
1995	0.109805186
1996	0.1097803465
1997	0.109749983
1998	0.1097416724
1999	0.1097054429
