,feature_importance,feature_names
815,0.06307331572270042,feature_vendean_thwartwise_resistant
335,0.06219388025296028,feature_pacifist_unmeaning_haslet
739,0.0593544626823693,feature_unutterable_softening_roper
1136,0.05935053004279698,feature_fewest_held_giving
949,0.05837565531210852,feature_dysgenic_putrefied_nosegay
136,0.0575557287448599,feature_urticant_ultracentrifugal_wane
48,0.054982579631025826,feature_lovelorn_aided_limiter
99,0.052842302784403564,feature_esculent_erotic_epoxy
945,0.05198598587916623,feature_bellicose_lunatic_glorification
1107,0.0487609892774465,feature_disparate_acellular_pictish
737,0.045105260095192154,feature_newfangled_huddled_gest
1071,0.04409698557215168,feature_cistic_predeterminate_blackburn
227,0.04101942165767729,feature_subfusc_furriest_nervule
1133,0.04095843013909564,feature_goyish_riparian_recipient
261,0.04086706069325546,feature_nephritic_grammatical_lithograph
122,0.0400489567238341,feature_peckish_impetrative_kanpur
295,0.03605756738685999,feature_overexcitable_filmier_queening
635,0.03538361629953746,feature_sarmatia_foldable_eutectic
453,0.034802693176798474,feature_chorionic_coated_undergraduette
283,0.034640567076207385,feature_deflective_demographic_saragossa
1077,0.03418210441781512,feature_wordiest_babist_stackyard
475,0.03408471628352315,feature_superhuman_coenobitical_scotticism
813,0.03372967816586354,feature_directoire_propositional_clydebank
23,0.03333219066402481,feature_fair_papal_vinaigrette
314,0.03319794944297604,feature_holometabolic_speeding_subinfeudatory
143,0.03279477871042908,feature_recreational_homiletic_nubian
842,0.03273636366990419,feature_lithuanian_fabianism_pedagogy
180,0.03257174431951716,feature_undependable_stedfast_donegal
129,0.03199714042736809,feature_developed_arbitrary_traditionalist
458,0.03168041925829368,feature_sensationalistic_puritan_mirador
1010,0.031643550128060145,feature_endermatic_toasted_donald
874,0.031639757094444824,feature_biobibliographical_carnal_atomisation
288,0.03147334372275247,feature_plausive_skaldic_shoebox
351,0.03124297813364098,feature_defeasible_bustiest_trimetrogon
814,0.030838969891552475,feature_triangled_rubber_skein
808,0.030703925946446924,feature_unheeded_stylar_planarian
1079,0.030350093915649776,feature_endoplasmic_inwrought_percival
1163,0.030258275143581898,feature_imperialist_slovenly_licensor
440,0.030083621679414637,feature_adolescent_anguilliform_staging
660,0.030020793368231106,feature_rude_booziest_ilium
142,0.02972316115230364,feature_pansophical_agitato_theatricality
26,0.02948423836242832,feature_peninsular_pulsatile_vapor
169,0.029479207063633977,feature_undiverted_analyzed_accidie
746,0.029465537867595214,feature_carunculate_discursive_hectare
1118,0.029428106847571054,feature_gandhian_discretional_cricoid
991,0.029084509595578782,feature_adynamic_ramstam_urtica
1162,0.028910633001204687,feature_pulmonate_descendant_epiblast
752,0.028899114487428556,feature_grimmest_prostate_doctrinaire
675,0.028554136256307927,feature_thorniest_laughable_hindustani
988,0.02852893763907565,feature_uncropped_tipsier_postulator
875,0.028442674244106472,feature_depletory_cannular_automatism
599,0.028413863231636676,feature_saut_shalwar_culpability
680,0.028391476028098606,feature_probationary_readying_roundelay
688,0.028315594193882025,feature_accommodable_crinite_cleft
344,0.027805699223835603,feature_trifling_sleety_amylase
580,0.02756300252871794,feature_dichotomic_tenpenny_myotonia
167,0.027562702275622086,feature_lateral_confervoid_belgravia
37,0.027560873193971543,feature_conjoint_transverse_superstructure
189,0.0274106157925112,feature_elohistic_totalitarian_underline
871,0.02736905930238365,feature_often_undermanned_nudist
674,0.027001932298670327,feature_footling_unpuckered_lophophore
64,0.026924782300490096,feature_clasping_fast_menstruation
10,0.02671315204411334,feature_demolished_unfrightened_superpower
1093,0.026602788587446514,feature_dividual_kufic_militarism
349,0.02659420129790918,feature_nutant_legatine_fairfax
693,0.026585065294321236,feature_riskier_ended_typo
861,0.02649704136168914,feature_demountable_unprejudiced_neighbourhood
